Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,invoice_date,delivery_date,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,unit_price_implied,delivery_lag_days,year,month,quarter,year_month,margin_pct,has_customer
49399,66176,0,0,216,2013-10-22,2013-10-23,39,15226,USB food flash drive - sushi roll,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
49400,66176,0,0,97,2013-10-22,2013-10-23,39,15226,Ogre battery-powered slippers (Green) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,False
49371,48937,0,0,49,2013-10-22,2013-10-23,83,15218,32 mm Anti static bubble wrap (Blue) 10m,Each,80,32.0,15,2560.0,384.0,1280.0,2944.0,80,0,11,32.0,1.0,2013,10,4,2013-10-01,50.0,False
49583,87481,0,0,49,2013-10-23,2013-10-24,81,15281,32 mm Anti static bubble wrap (Blue) 10m,Each,90,32.0,15,2880.0,432.0,1440.0,3312.0,90,0,11,32.0,1.0,2013,10,4,2013-10-01,50.0,False
49533,89925,0,0,214,2013-10-23,2013-10-24,85,15267,USB food flash drive - hot dog,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
49618,87481,0,0,83,2013-10-24,2013-10-25,19,15295,Animal with big feet slippers (Brown) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,73.4375,False
49621,87481,0,0,215,2013-10-24,2013-10-25,19,15295,USB food flash drive - hamburger,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
49814,76936,0,0,206,2013-10-24,2013-10-25,39,15352,USB food flash drive - fortune cookie,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
50251,72125,0,0,87,2013-10-26,2013-10-27,86,15487,Furry gorilla with big eyes slippers (Black) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2013,10,4,2013-10-01,73.4375,False
50377,91464,0,0,209,2013-10-28,2013-10-29,70,15525,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
50380,91464,0,0,89,2013-10-28,2013-10-29,70,15525,Furry gorilla with big eyes slippers (Black) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,False
51045,47741,0,0,49,2013-10-31,2013-11-01,81,15732,32 mm Anti static bubble wrap (Blue) 10m,Each,100,32.0,15,3200.0,480.0,1600.0,3680.0,100,0,11,32.0,1.0,2013,10,4,2013-10-01,50.0,False
51652,41432,0,0,98,2013-11-05,2013-11-06,74,15925,Ogre battery-powered slippers (Green) S,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
51683,72709,0,0,215,2013-11-05,2013-11-06,39,15934,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,False
51875,91464,0,0,88,2013-11-06,2013-11-07,83,15992,Furry gorilla with big eyes slippers (Black) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
52229,47741,0,0,83,2013-11-08,2013-11-09,74,16100,Animal with big feet slippers (Brown) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
52414,47134,0,0,90,2013-11-09,2013-11-10,39,16149,Furry gorilla with big eyes slippers (Black) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
53118,44333,0,0,95,2013-11-14,2013-11-15,89,16355,Ogre battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
54008,48762,0,0,99,2013-11-19,2013-11-20,74,16627,Dinosaur battery-powered slippers (Green) XL,Each,5,32.0,15,160.0,24.0,117.5,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
54096,89925,0,0,49,2013-11-19,2013-11-20,89,16652,32 mm Anti static bubble wrap (Blue) 10m,Each,10,32.0,15,320.0,48.0,160.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,50.0,False
54026,72610,0,0,84,2013-11-19,2013-11-20,39,16631,Animal with big feet slippers (Brown) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
54509,91464,0,0,88,2013-11-21,2013-11-22,74,16777,Furry gorilla with big eyes slippers (Black) L,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
54808,72709,0,0,216,2013-11-22,2013-11-23,89,16873,USB food flash drive - sushi roll,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,False
54833,48762,0,0,97,2013-11-23,2013-11-24,39,16879,Ogre battery-powered slippers (Green) M,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55527,47741,0,0,95,2013-11-27,2013-11-28,74,17096,Ogre battery-powered slippers (Green) XL,Each,7,32.0,15,224.0,33.6,164.5,257.6,7,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
55622,47741,0,0,84,2013-11-28,2013-11-29,93,17124,Animal with big feet slippers (Brown) L,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55578,47692,0,0,90,2013-11-28,2013-11-29,19,17112,Furry gorilla with big eyes slippers (Black) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55825,72646,0,0,49,2013-11-28,2013-11-29,90,17188,32 mm Anti static bubble wrap (Blue) 10m,Each,60,32.0,15,1920.0,288.0,960.0,2208.0,60,0,11,32.0,1.0,2013,11,4,2013-11-01,50.0,False
56409,48762,0,0,98,2013-12-03,2013-12-04,19,17371,Ogre battery-powered slippers (Green) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
56463,47692,0,0,94,2013-12-03,2013-12-04,39,17386,Plush shark slippers (Gray) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
56464,47692,0,0,206,2013-12-03,2013-12-04,39,17386,USB food flash drive - fortune cookie,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
56651,72709,0,0,99,2013-12-04,2013-12-05,96,17443,Dinosaur battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,False
56749,89925,0,0,98,2013-12-04,2013-12-05,39,17469,Ogre battery-powered slippers (Green) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
57043,76936,0,0,213,2013-12-06,2013-12-07,86,17564,USB food flash drive - pizza slice,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
57286,48762,0,0,102,2013-12-07,2013-12-08,83,17639,Dinosaur battery-powered slippers (Green) S,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
57661,48763,0,0,209,2013-12-10,2013-12-11,90,17755,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
57693,48937,0,0,215,2013-12-10,2013-12-11,97,17764,USB food flash drive - hamburger,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
57694,48937,0,0,94,2013-12-10,2013-12-11,97,17764,Plush shark slippers (Gray) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
58304,76936,0,0,211,2013-12-16,2013-12-17,91,17961,USB food flash drive - banana,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58305,76936,0,0,84,2013-12-16,2013-12-17,91,17961,Animal with big feet slippers (Brown) L,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
58475,47692,0,0,89,2013-12-17,2013-12-18,39,18016,Furry gorilla with big eyes slippers (Black) M,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
58842,44333,0,0,214,2013-12-19,2013-12-20,86,18131,USB food flash drive - hot dog,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58853,72610,0,0,215,2013-12-19,2013-12-20,81,18135,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58855,72610,0,0,86,2013-12-19,2013-12-20,81,18135,Animal with big feet slippers (Brown) S,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
59149,77092,0,0,215,2013-12-20,2013-12-21,91,18222,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
59150,77092,0,0,92,2013-12-20,2013-12-21,91,18222,Plush shark slippers (Gray) L,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
59467,47692,0,0,101,2013-12-23,2013-12-24,94,18319,Dinosaur battery-powered slippers (Green) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
59956,47757,0,0,100,2013-12-25,2013-12-26,81,18463,Dinosaur battery-powered slippers (Green) L,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60325,48937,0,0,89,2013-12-27,2013-12-28,83,18575,Furry gorilla with big eyes slippers (Black) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60327,89925,0,0,86,2013-12-27,2013-12-28,93,18576,Animal with big feet slippers (Brown) S,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60342,47741,0,0,211,2013-12-27,2013-12-28,97,18580,USB food flash drive - banana,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
60347,72610,0,0,90,2013-12-27,2013-12-28,97,18582,Furry gorilla with big eyes slippers (Black) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60292,77092,0,0,99,2013-12-27,2013-12-28,93,18565,Dinosaur battery-powered slippers (Green) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,False
60500,41568,0,0,213,2013-12-30,2013-12-31,94,18628,USB food flash drive - pizza slice,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
60856,72894,0,0,91,2013-12-31,2014-01-01,97,18734,Plush shark slippers (Gray) XL,Each,2,32.0,15,64.0,9.6,47.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,False
51685,72709,0,0,211,2013-11-05,2013-11-06,39,15934,USB food flash drive - banana,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,False
54631,47855,0,0,209,2013-11-21,2013-11-22,81,16815,USB food flash drive - cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,False
54750,72709,0,0,97,2013-11-22,2013-11-23,83,16855,Ogre battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55984,48763,0,0,207,2013-11-29,2013-11-30,90,17236,USB food flash drive - shrimp cocktail,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,False
56577,77092,0,0,207,2013-12-03,2013-12-04,19,17418,USB food flash drive - shrimp cocktail,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
56930,47134,0,0,215,2013-12-05,2013-12-06,90,17527,USB food flash drive - hamburger,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
57287,48762,0,0,97,2013-12-07,2013-12-08,83,17639,Ogre battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
58856,72610,0,0,98,2013-12-19,2013-12-20,81,18135,Ogre battery-powered slippers (Green) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60324,48937,0,0,94,2013-12-27,2013-12-28,83,18575,Plush shark slippers (Gray) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60291,77092,0,0,206,2013-12-27,2013-12-28,93,18565,USB food flash drive - fortune cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
49370,48937,0,0,211,2013-10-22,2013-10-23,83,15218,USB food flash drive - banana,Each,1,32.0,15,32.0,4.8,20.0,36.8,1,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
51684,72709,0,0,83,2013-11-05,2013-11-06,39,15934,Animal with big feet slippers (Brown) XL,Each,1,32.0,15,32.0,4.8,23.5,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
53029,47741,0,0,99,2013-11-13,2013-11-14,89,16326,Dinosaur battery-powered slippers (Green) XL,Each,1,32.0,15,32.0,4.8,23.5,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,False
52838,48937,0,0,100,2013-11-13,2013-11-14,83,16273,Dinosaur battery-powered slippers (Green) L,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
53689,47757,0,0,97,2013-11-18,2013-11-19,81,16534,Ogre battery-powered slippers (Green) M,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55561,76936,0,0,102,2013-11-28,2013-11-29,74,17107,Dinosaur battery-powered slippers (Green) S,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
56576,77092,0,0,93,2013-12-03,2013-12-04,19,17418,Plush shark slippers (Gray) M,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
56652,72709,0,0,88,2013-12-04,2013-12-05,96,17443,Furry gorilla with big eyes slippers (Black) L,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
57871,91464,0,0,96,2013-12-12,2013-12-13,39,17823,Ogre battery-powered slippers (Green) L,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
57988,47757,0,0,214,2013-12-13,2013-12-14,39,17862,USB food flash drive - hot dog,Each,1,32.0,15,32.0,4.8,20.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58478,47692,0,0,93,2013-12-17,2013-12-18,39,18016,Plush shark slippers (Gray) M,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
59952,47757,0,0,87,2013-12-25,2013-12-26,81,18463,Furry gorilla with big eyes slippers (Black) XL,Each,1,32.0,15,32.0,4.8,23.5,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,False
60170,47692,0,0,84,2013-12-27,2013-12-28,90,18531,Animal with big feet slippers (Brown) L,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
50915,72610,0,0,211,2013-10-30,2013-10-31,39,15694,USB food flash drive - banana,Each,9,32.0,15,288.0,43.2,180.0,331.2,9,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
51851,48937,0,0,90,2013-11-06,2013-11-07,74,15986,Furry gorilla with big eyes slippers (Black) S,Each,9,32.0,15,288.0,43.2,216.0,331.2,9,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
56746,89925,0,0,99,2013-12-04,2013-12-05,39,17469,Dinosaur battery-powered slippers (Green) XL,Each,9,32.0,15,288.0,43.2,211.5,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,False
57923,47855,0,0,206,2013-12-12,2013-12-13,81,17840,USB food flash drive - fortune cookie,Each,9,32.0,15,288.0,43.2,180.0,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58834,48762,0,0,96,2013-12-19,2013-12-20,39,18129,Ogre battery-powered slippers (Green) L,Each,9,32.0,15,288.0,43.2,216.0,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
59068,48762,0,0,94,2013-12-20,2013-12-21,81,18199,Plush shark slippers (Gray) S,Each,9,32.0,15,288.0,43.2,216.0,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
60322,48937,0,0,100,2013-12-27,2013-12-28,83,18575,Dinosaur battery-powered slippers (Green) L,Each,9,32.0,15,288.0,43.2,216.0,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
49599,77092,0,0,85,2013-10-24,2013-10-25,39,15289,Animal with big feet slippers (Brown) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,False
50098,91464,0,0,210,2013-10-25,2013-10-26,83,15437,USB food flash drive - chocolate bar,Each,4,32.0,15,128.0,19.2,80.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,False
51046,47741,0,0,101,2013-10-31,2013-11-01,81,15732,Dinosaur battery-powered slippers (Green) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,False
51465,48851,0,0,100,2013-11-04,2013-11-05,81,15867,Dinosaur battery-powered slippers (Green) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
52382,48763,0,0,84,2013-11-08,2013-11-09,84,16140,Animal with big feet slippers (Brown) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
55999,66176,0,0,102,2013-11-29,2013-11-30,74,17241,Dinosaur battery-powered slippers (Green) S,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,False
56510,66176,0,0,85,2013-12-03,2013-12-04,93,17399,Animal with big feet slippers (Brown) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
58376,48762,0,0,213,2013-12-16,2013-12-17,19,17983,USB food flash drive - pizza slice,Each,4,32.0,15,128.0,19.2,80.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,False
58383,87481,0,0,88,2013-12-16,2013-12-17,19,17986,Furry gorilla with big eyes slippers (Black) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,False
52418,47134,0,0,137,2013-11-09,2013-11-10,39,16149,The Gu red shirt XML tag t-shirt (White) XXL,Each,48,18.0,15,864.0,129.6,504.0,993.6,48,0,11,18.0,1.0,2013,11,4,2013-11-01,58.333333333333336,False
52995,47692,0,0,72,2013-11-13,2013-11-14,86,16317,Halloween skull mask (Gray) L,Each,48,18.0,15,864.0,129.6,144.0,993.6,48,0,11,18.0,1.0,2013,11,4,2013-11-01,16.666666666666668,False
53751,48851,0,0,127,2013-11-18,2013-11-19,90,16551,The Gu red shirt XML tag t-shirt (Black) M,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,False
57868,91464,0,0,139,2013-12-12,2013-12-13,39,17823,The Gu red shirt XML tag t-shirt (White) L,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2013,12,4,2013-12-01,61.111111111111114,False
59579,41568,0,0,141,2013-12-24,2013-12-25,83,18352,The Gu red shirt XML tag t-shirt (White) S,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2013,12,4,2013-12-01,61.111111111111114,False
59580,41568,0,0,78,2013-12-24,2013-12-25,83,18352,Halloween zombie mask (Light Brown) S,Each,48,18.0,15,864.0,129.6,-48.0,993.6,48,0,11,18.0,1.0,2013,12,4,2013-12-01,-5.555555555555555,False
59955,47757,0,0,123,2013-12-25,2013-12-26,81,18463,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,18.0,1.0,2013,12,4,2013-12-01,55.55555555555556,False
60329,89925,0,0,128,2013-12-27,2013-12-28,93,18576,The Gu red shirt XML tag t-shirt (Black) S,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2013,12,4,2013-12-01,61.111111111111114,False
52848,48851,0,0,78,2013-11-13,2013-11-14,91,16277,Halloween zombie mask (Light Brown) S,Each,72,18.0,15,1296.0,194.4,-72.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,-5.555555555555555,False
53266,48762,0,0,78,2013-11-14,2013-11-15,19,16398,Halloween zombie mask (Light Brown) S,Each,72,18.0,15,1296.0,194.4,-72.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,-5.555555555555555,False
54826,48851,0,0,139,2013-11-23,2013-11-24,39,16878,The Gu red shirt XML tag t-shirt (White) L,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,False
55988,72761,0,0,73,2013-11-29,2013-11-30,93,17238,Halloween skull mask (Gray) M,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,16.666666666666668,False
57921,47855,0,0,120,2013-12-12,2013-12-13,81,17840,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,55.55555555555556,False
58292,47757,0,0,132,2013-12-16,2013-12-17,90,17957,The Gu red shirt XML tag t-shirt (White) 7XL,Each,72,18.0,15,1296.0,194.4,684.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,52.77777777777778,False
51064,91464,0,0,132,2013-10-31,2013-11-01,74,15737,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18.0,15,648.0,97.2,342.0,745.2,36,0,11,18.0,1.0,2013,10,4,2013-10-01,52.77777777777778,False
51650,41432,0,0,128,2013-11-05,2013-11-06,74,15925,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,False
53102,72709,0,0,142,2013-11-14,2013-11-15,89,16351,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,False
53633,87633,0,0,140,2013-11-18,2013-11-19,91,16518,The Gu red shirt XML tag t-shirt (White) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,False
53634,87633,0,0,125,2013-11-18,2013-11-19,91,16518,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,58.333333333333336,False
54828,48851,0,0,137,2013-11-23,2013-11-24,39,16878,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,58.333333333333336,False
55422,77092,0,0,125,2013-11-27,2013-11-28,91,17061,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,58.333333333333336,False
55430,72646,0,0,133,2013-11-27,2013-11-28,91,17067,The Gu red shirt XML tag t-shirt (White) 6XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,55.55555555555556,False
55834,87481,0,0,134,2013-11-29,2013-11-30,91,17193,The Gu red shirt XML tag t-shirt (White) 5XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,18.0,1.0,2013,11,4,2013-11-01,55.55555555555556,False
56532,47134,0,0,128,2013-12-03,2013-12-04,91,17405,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,18.0,1.0,2013,12,4,2013-12-01,61.111111111111114,False
